,sim_id,W01,AVE_p0,VE_p0,seed,scan_dict
0,6581,0.01873817422860384,3.8363636363636364,3.563636363636364,2027,23032022_W01_AVEp0_VEp0_6581
0,6582,0.01873817422860384,3.8363636363636364,3.6545454545454548,2022,23032022_W01_AVEp0_VEp0_6582
0,6583,0.01873817422860384,3.8363636363636364,3.6545454545454548,2023,23032022_W01_AVEp0_VEp0_6583
0,6584,0.01873817422860384,3.8363636363636364,3.6545454545454548,2024,23032022_W01_AVEp0_VEp0_6584
0,6585,0.01873817422860384,3.8363636363636364,3.6545454545454548,2025,23032022_W01_AVEp0_VEp0_6585
0,6586,0.01873817422860384,3.8363636363636364,3.6545454545454548,2026,23032022_W01_AVEp0_VEp0_6586
0,6587,0.01873817422860384,3.8363636363636364,3.6545454545454548,2027,23032022_W01_AVEp0_VEp0_6587
0,6588,0.01873817422860384,3.8363636363636364,3.7454545454545456,2022,23032022_W01_AVEp0_VEp0_6588
0,6589,0.01873817422860384,3.8363636363636364,3.7454545454545456,2023,23032022_W01_AVEp0_VEp0_6589
0,6590,0.01873817422860384,3.8363636363636364,3.7454545454545456,2024,23032022_W01_AVEp0_VEp0_6590
0,6591,0.01873817422860384,3.8363636363636364,3.7454545454545456,2025,23032022_W01_AVEp0_VEp0_6591
0,6592,0.01873817422860384,3.8363636363636364,3.7454545454545456,2026,23032022_W01_AVEp0_VEp0_6592
0,6593,0.01873817422860384,3.8363636363636364,3.7454545454545456,2027,23032022_W01_AVEp0_VEp0_6593
0,6594,0.01873817422860384,3.8363636363636364,3.8363636363636364,2022,23032022_W01_AVEp0_VEp0_6594
0,6595,0.01873817422860384,3.8363636363636364,3.8363636363636364,2023,23032022_W01_AVEp0_VEp0_6595
0,6596,0.01873817422860384,3.8363636363636364,3.8363636363636364,2024,23032022_W01_AVEp0_VEp0_6596
0,6597,0.01873817422860384,3.8363636363636364,3.8363636363636364,2025,23032022_W01_AVEp0_VEp0_6597
0,6598,0.01873817422860384,3.8363636363636364,3.8363636363636364,2026,23032022_W01_AVEp0_VEp0_6598
0,6599,0.01873817422860384,3.8363636363636364,3.8363636363636364,2027,23032022_W01_AVEp0_VEp0_6599
0,6600,0.01873817422860384,3.8363636363636364,3.9272727272727277,2022,23032022_W01_AVEp0_VEp0_6600
0,6601,0.01873817422860384,3.8363636363636364,3.9272727272727277,2023,23032022_W01_AVEp0_VEp0_6601
0,6602,0.01873817422860384,3.8363636363636364,3.9272727272727277,2024,23032022_W01_AVEp0_VEp0_6602
0,6603,0.01873817422860384,3.8363636363636364,3.9272727272727277,2025,23032022_W01_AVEp0_VEp0_6603
0,6604,0.01873817422860384,3.8363636363636364,3.9272727272727277,2026,23032022_W01_AVEp0_VEp0_6604
0,6605,0.01873817422860384,3.8363636363636364,3.9272727272727277,2027,23032022_W01_AVEp0_VEp0_6605
0,6606,0.01873817422860384,3.8363636363636364,4.0181818181818185,2022,23032022_W01_AVEp0_VEp0_6606
0,6607,0.01873817422860384,3.8363636363636364,4.0181818181818185,2023,23032022_W01_AVEp0_VEp0_6607
0,6608,0.01873817422860384,3.8363636363636364,4.0181818181818185,2024,23032022_W01_AVEp0_VEp0_6608
0,6609,0.01873817422860384,3.8363636363636364,4.0181818181818185,2025,23032022_W01_AVEp0_VEp0_6609
0,6610,0.01873817422860384,3.8363636363636364,4.0181818181818185,2026,23032022_W01_AVEp0_VEp0_6610
0,6611,0.01873817422860384,3.8363636363636364,4.0181818181818185,2027,23032022_W01_AVEp0_VEp0_6611
0,6612,0.01873817422860384,3.8363636363636364,4.109090909090909,2022,23032022_W01_AVEp0_VEp0_6612
0,6613,0.01873817422860384,3.8363636363636364,4.109090909090909,2023,23032022_W01_AVEp0_VEp0_6613
0,6614,0.01873817422860384,3.8363636363636364,4.109090909090909,2024,23032022_W01_AVEp0_VEp0_6614
0,6615,0.01873817422860384,3.8363636363636364,4.109090909090909,2025,23032022_W01_AVEp0_VEp0_6615
0,6616,0.01873817422860384,3.8363636363636364,4.109090909090909,2026,23032022_W01_AVEp0_VEp0_6616
0,6617,0.01873817422860384,3.8363636363636364,4.109090909090909,2027,23032022_W01_AVEp0_VEp0_6617
0,6618,0.01873817422860384,3.8363636363636364,4.2,2022,23032022_W01_AVEp0_VEp0_6618
0,6619,0.01873817422860384,3.8363636363636364,4.2,2023,23032022_W01_AVEp0_VEp0_6619
0,6620,0.01873817422860384,3.8363636363636364,4.2,2024,23032022_W01_AVEp0_VEp0_6620
0,6621,0.01873817422860384,3.8363636363636364,4.2,2025,23032022_W01_AVEp0_VEp0_6621
0,6622,0.01873817422860384,3.8363636363636364,4.2,2026,23032022_W01_AVEp0_VEp0_6622
0,6623,0.01873817422860384,3.8363636363636364,4.2,2027,23032022_W01_AVEp0_VEp0_6623
0,6624,0.01873817422860384,3.9272727272727277,3.2,2022,23032022_W01_AVEp0_VEp0_6624
0,6625,0.01873817422860384,3.9272727272727277,3.2,2023,23032022_W01_AVEp0_VEp0_6625
0,6626,0.01873817422860384,3.9272727272727277,3.2,2024,23032022_W01_AVEp0_VEp0_6626
0,6627,0.01873817422860384,3.9272727272727277,3.2,2025,23032022_W01_AVEp0_VEp0_6627
0,6628,0.01873817422860384,3.9272727272727277,3.2,2026,23032022_W01_AVEp0_VEp0_6628
0,6629,0.01873817422860384,3.9272727272727277,3.2,2027,23032022_W01_AVEp0_VEp0_6629
0,6630,0.01873817422860384,3.9272727272727277,3.290909090909091,2022,23032022_W01_AVEp0_VEp0_6630
0,6631,0.01873817422860384,3.9272727272727277,3.290909090909091,2023,23032022_W01_AVEp0_VEp0_6631
0,6632,0.01873817422860384,3.9272727272727277,3.290909090909091,2024,23032022_W01_AVEp0_VEp0_6632
0,6633,0.01873817422860384,3.9272727272727277,3.290909090909091,2025,23032022_W01_AVEp0_VEp0_6633
0,6634,0.01873817422860384,3.9272727272727277,3.290909090909091,2026,23032022_W01_AVEp0_VEp0_6634
0,6635,0.01873817422860384,3.9272727272727277,3.290909090909091,2027,23032022_W01_AVEp0_VEp0_6635
0,6636,0.01873817422860384,3.9272727272727277,3.381818181818182,2022,23032022_W01_AVEp0_VEp0_6636
0,6637,0.01873817422860384,3.9272727272727277,3.381818181818182,2023,23032022_W01_AVEp0_VEp0_6637
0,6638,0.01873817422860384,3.9272727272727277,3.381818181818182,2024,23032022_W01_AVEp0_VEp0_6638
0,6639,0.01873817422860384,3.9272727272727277,3.381818181818182,2025,23032022_W01_AVEp0_VEp0_6639
0,6640,0.01873817422860384,3.9272727272727277,3.381818181818182,2026,23032022_W01_AVEp0_VEp0_6640
0,6641,0.01873817422860384,3.9272727272727277,3.381818181818182,2027,23032022_W01_AVEp0_VEp0_6641
0,6642,0.01873817422860384,3.9272727272727277,3.4727272727272727,2022,23032022_W01_AVEp0_VEp0_6642
0,6643,0.01873817422860384,3.9272727272727277,3.4727272727272727,2023,23032022_W01_AVEp0_VEp0_6643
0,6644,0.01873817422860384,3.9272727272727277,3.4727272727272727,2024,23032022_W01_AVEp0_VEp0_6644
0,6645,0.01873817422860384,3.9272727272727277,3.4727272727272727,2025,23032022_W01_AVEp0_VEp0_6645
0,6646,0.01873817422860384,3.9272727272727277,3.4727272727272727,2026,23032022_W01_AVEp0_VEp0_6646
0,6647,0.01873817422860384,3.9272727272727277,3.4727272727272727,2027,23032022_W01_AVEp0_VEp0_6647
0,6648,0.01873817422860384,3.9272727272727277,3.563636363636364,2022,23032022_W01_AVEp0_VEp0_6648
0,6649,0.01873817422860384,3.9272727272727277,3.563636363636364,2023,23032022_W01_AVEp0_VEp0_6649
0,6650,0.01873817422860384,3.9272727272727277,3.563636363636364,2024,23032022_W01_AVEp0_VEp0_6650
0,6651,0.01873817422860384,3.9272727272727277,3.563636363636364,2025,23032022_W01_AVEp0_VEp0_6651
0,6652,0.01873817422860384,3.9272727272727277,3.563636363636364,2026,23032022_W01_AVEp0_VEp0_6652
0,6653,0.01873817422860384,3.9272727272727277,3.563636363636364,2027,23032022_W01_AVEp0_VEp0_6653
0,6654,0.01873817422860384,3.9272727272727277,3.6545454545454548,2022,23032022_W01_AVEp0_VEp0_6654
0,6655,0.01873817422860384,3.9272727272727277,3.6545454545454548,2023,23032022_W01_AVEp0_VEp0_6655
0,6656,0.01873817422860384,3.9272727272727277,3.6545454545454548,2024,23032022_W01_AVEp0_VEp0_6656
0,6657,0.01873817422860384,3.9272727272727277,3.6545454545454548,2025,23032022_W01_AVEp0_VEp0_6657
0,6658,0.01873817422860384,3.9272727272727277,3.6545454545454548,2026,23032022_W01_AVEp0_VEp0_6658
0,6659,0.01873817422860384,3.9272727272727277,3.6545454545454548,2027,23032022_W01_AVEp0_VEp0_6659
0,6660,0.01873817422860384,3.9272727272727277,3.7454545454545456,2022,23032022_W01_AVEp0_VEp0_6660
0,6661,0.01873817422860384,3.9272727272727277,3.7454545454545456,2023,23032022_W01_AVEp0_VEp0_6661
0,6662,0.01873817422860384,3.9272727272727277,3.7454545454545456,2024,23032022_W01_AVEp0_VEp0_6662
0,6663,0.01873817422860384,3.9272727272727277,3.7454545454545456,2025,23032022_W01_AVEp0_VEp0_6663
0,6664,0.01873817422860384,3.9272727272727277,3.7454545454545456,2026,23032022_W01_AVEp0_VEp0_6664
0,6665,0.01873817422860384,3.9272727272727277,3.7454545454545456,2027,23032022_W01_AVEp0_VEp0_6665
0,6666,0.01873817422860384,3.9272727272727277,3.8363636363636364,2022,23032022_W01_AVEp0_VEp0_6666
0,6667,0.01873817422860384,3.9272727272727277,3.8363636363636364,2023,23032022_W01_AVEp0_VEp0_6667
0,6668,0.01873817422860384,3.9272727272727277,3.8363636363636364,2024,23032022_W01_AVEp0_VEp0_6668
0,6669,0.01873817422860384,3.9272727272727277,3.8363636363636364,2025,23032022_W01_AVEp0_VEp0_6669
0,6670,0.01873817422860384,3.9272727272727277,3.8363636363636364,2026,23032022_W01_AVEp0_VEp0_6670
0,6671,0.01873817422860384,3.9272727272727277,3.8363636363636364,2027,23032022_W01_AVEp0_VEp0_6671
0,6672,0.01873817422860384,3.9272727272727277,3.9272727272727277,2022,23032022_W01_AVEp0_VEp0_6672
0,6673,0.01873817422860384,3.9272727272727277,3.9272727272727277,2023,23032022_W01_AVEp0_VEp0_6673
0,6674,0.01873817422860384,3.9272727272727277,3.9272727272727277,2024,23032022_W01_AVEp0_VEp0_6674
0,6675,0.01873817422860384,3.9272727272727277,3.9272727272727277,2025,23032022_W01_AVEp0_VEp0_6675
0,6676,0.01873817422860384,3.9272727272727277,3.9272727272727277,2026,23032022_W01_AVEp0_VEp0_6676
0,6677,0.01873817422860384,3.9272727272727277,3.9272727272727277,2027,23032022_W01_AVEp0_VEp0_6677
0,6678,0.01873817422860384,3.9272727272727277,4.0181818181818185,2022,23032022_W01_AVEp0_VEp0_6678
0,6679,0.01873817422860384,3.9272727272727277,4.0181818181818185,2023,23032022_W01_AVEp0_VEp0_6679
0,6680,0.01873817422860384,3.9272727272727277,4.0181818181818185,2024,23032022_W01_AVEp0_VEp0_6680
0,6681,0.01873817422860384,3.9272727272727277,4.0181818181818185,2025,23032022_W01_AVEp0_VEp0_6681
0,6682,0.01873817422860384,3.9272727272727277,4.0181818181818185,2026,23032022_W01_AVEp0_VEp0_6682
0,6683,0.01873817422860384,3.9272727272727277,4.0181818181818185,2027,23032022_W01_AVEp0_VEp0_6683
0,6684,0.01873817422860384,3.9272727272727277,4.109090909090909,2022,23032022_W01_AVEp0_VEp0_6684
0,6685,0.01873817422860384,3.9272727272727277,4.109090909090909,2023,23032022_W01_AVEp0_VEp0_6685
0,6686,0.01873817422860384,3.9272727272727277,4.109090909090909,2024,23032022_W01_AVEp0_VEp0_6686
0,6687,0.01873817422860384,3.9272727272727277,4.109090909090909,2025,23032022_W01_AVEp0_VEp0_6687
0,6688,0.01873817422860384,3.9272727272727277,4.109090909090909,2026,23032022_W01_AVEp0_VEp0_6688
0,6689,0.01873817422860384,3.9272727272727277,4.109090909090909,2027,23032022_W01_AVEp0_VEp0_6689
0,6690,0.01873817422860384,3.9272727272727277,4.2,2022,23032022_W01_AVEp0_VEp0_6690
0,6691,0.01873817422860384,3.9272727272727277,4.2,2023,23032022_W01_AVEp0_VEp0_6691
0,6692,0.01873817422860384,3.9272727272727277,4.2,2024,23032022_W01_AVEp0_VEp0_6692
0,6693,0.01873817422860384,3.9272727272727277,4.2,2025,23032022_W01_AVEp0_VEp0_6693
0,6694,0.01873817422860384,3.9272727272727277,4.2,2026,23032022_W01_AVEp0_VEp0_6694
0,6695,0.01873817422860384,3.9272727272727277,4.2,2027,23032022_W01_AVEp0_VEp0_6695
0,6696,0.01873817422860384,4.0181818181818185,3.2,2022,23032022_W01_AVEp0_VEp0_6696
0,6697,0.01873817422860384,4.0181818181818185,3.2,2023,23032022_W01_AVEp0_VEp0_6697
0,6698,0.01873817422860384,4.0181818181818185,3.2,2024,23032022_W01_AVEp0_VEp0_6698
0,6699,0.01873817422860384,4.0181818181818185,3.2,2025,23032022_W01_AVEp0_VEp0_6699
0,6700,0.01873817422860384,4.0181818181818185,3.2,2026,23032022_W01_AVEp0_VEp0_6700
0,6701,0.01873817422860384,4.0181818181818185,3.2,2027,23032022_W01_AVEp0_VEp0_6701
0,6702,0.01873817422860384,4.0181818181818185,3.290909090909091,2022,23032022_W01_AVEp0_VEp0_6702
0,6703,0.01873817422860384,4.0181818181818185,3.290909090909091,2023,23032022_W01_AVEp0_VEp0_6703
0,6704,0.01873817422860384,4.0181818181818185,3.290909090909091,2024,23032022_W01_AVEp0_VEp0_6704
0,6705,0.01873817422860384,4.0181818181818185,3.290909090909091,2025,23032022_W01_AVEp0_VEp0_6705
0,6706,0.01873817422860384,4.0181818181818185,3.290909090909091,2026,23032022_W01_AVEp0_VEp0_6706
0,6707,0.01873817422860384,4.0181818181818185,3.290909090909091,2027,23032022_W01_AVEp0_VEp0_6707
0,6708,0.01873817422860384,4.0181818181818185,3.381818181818182,2022,23032022_W01_AVEp0_VEp0_6708
0,6709,0.01873817422860384,4.0181818181818185,3.381818181818182,2023,23032022_W01_AVEp0_VEp0_6709
0,6710,0.01873817422860384,4.0181818181818185,3.381818181818182,2024,23032022_W01_AVEp0_VEp0_6710
0,6711,0.01873817422860384,4.0181818181818185,3.381818181818182,2025,23032022_W01_AVEp0_VEp0_6711
0,6712,0.01873817422860384,4.0181818181818185,3.381818181818182,2026,23032022_W01_AVEp0_VEp0_6712
0,6713,0.01873817422860384,4.0181818181818185,3.381818181818182,2027,23032022_W01_AVEp0_VEp0_6713
0,6714,0.01873817422860384,4.0181818181818185,3.4727272727272727,2022,23032022_W01_AVEp0_VEp0_6714
0,6715,0.01873817422860384,4.0181818181818185,3.4727272727272727,2023,23032022_W01_AVEp0_VEp0_6715
0,6716,0.01873817422860384,4.0181818181818185,3.4727272727272727,2024,23032022_W01_AVEp0_VEp0_6716
0,6717,0.01873817422860384,4.0181818181818185,3.4727272727272727,2025,23032022_W01_AVEp0_VEp0_6717
0,6718,0.01873817422860384,4.0181818181818185,3.4727272727272727,2026,23032022_W01_AVEp0_VEp0_6718
0,6719,0.01873817422860384,4.0181818181818185,3.4727272727272727,2027,23032022_W01_AVEp0_VEp0_6719
0,6720,0.01873817422860384,4.0181818181818185,3.563636363636364,2022,23032022_W01_AVEp0_VEp0_6720
0,6721,0.01873817422860384,4.0181818181818185,3.563636363636364,2023,23032022_W01_AVEp0_VEp0_6721
0,6722,0.01873817422860384,4.0181818181818185,3.563636363636364,2024,23032022_W01_AVEp0_VEp0_6722
0,6723,0.01873817422860384,4.0181818181818185,3.563636363636364,2025,23032022_W01_AVEp0_VEp0_6723
0,6724,0.01873817422860384,4.0181818181818185,3.563636363636364,2026,23032022_W01_AVEp0_VEp0_6724
0,6725,0.01873817422860384,4.0181818181818185,3.563636363636364,2027,23032022_W01_AVEp0_VEp0_6725
0,6726,0.01873817422860384,4.0181818181818185,3.6545454545454548,2022,23032022_W01_AVEp0_VEp0_6726
0,6727,0.01873817422860384,4.0181818181818185,3.6545454545454548,2023,23032022_W01_AVEp0_VEp0_6727
0,6728,0.01873817422860384,4.0181818181818185,3.6545454545454548,2024,23032022_W01_AVEp0_VEp0_6728
0,6729,0.01873817422860384,4.0181818181818185,3.6545454545454548,2025,23032022_W01_AVEp0_VEp0_6729
0,6730,0.01873817422860384,4.0181818181818185,3.6545454545454548,2026,23032022_W01_AVEp0_VEp0_6730
0,6731,0.01873817422860384,4.0181818181818185,3.6545454545454548,2027,23032022_W01_AVEp0_VEp0_6731
0,6732,0.01873817422860384,4.0181818181818185,3.7454545454545456,2022,23032022_W01_AVEp0_VEp0_6732
0,6733,0.01873817422860384,4.0181818181818185,3.7454545454545456,2023,23032022_W01_AVEp0_VEp0_6733
0,6734,0.01873817422860384,4.0181818181818185,3.7454545454545456,2024,23032022_W01_AVEp0_VEp0_6734
0,6735,0.01873817422860384,4.0181818181818185,3.7454545454545456,2025,23032022_W01_AVEp0_VEp0_6735
0,6736,0.01873817422860384,4.0181818181818185,3.7454545454545456,2026,23032022_W01_AVEp0_VEp0_6736
0,6737,0.01873817422860384,4.0181818181818185,3.7454545454545456,2027,23032022_W01_AVEp0_VEp0_6737
0,6738,0.01873817422860384,4.0181818181818185,3.8363636363636364,2022,23032022_W01_AVEp0_VEp0_6738
0,6739,0.01873817422860384,4.0181818181818185,3.8363636363636364,2023,23032022_W01_AVEp0_VEp0_6739
0,6740,0.01873817422860384,4.0181818181818185,3.8363636363636364,2024,23032022_W01_AVEp0_VEp0_6740
0,6741,0.01873817422860384,4.0181818181818185,3.8363636363636364,2025,23032022_W01_AVEp0_VEp0_6741
0,6742,0.01873817422860384,4.0181818181818185,3.8363636363636364,2026,23032022_W01_AVEp0_VEp0_6742
0,6743,0.01873817422860384,4.0181818181818185,3.8363636363636364,2027,23032022_W01_AVEp0_VEp0_6743
0,6744,0.01873817422860384,4.0181818181818185,3.9272727272727277,2022,23032022_W01_AVEp0_VEp0_6744
0,6745,0.01873817422860384,4.0181818181818185,3.9272727272727277,2023,23032022_W01_AVEp0_VEp0_6745
0,6746,0.01873817422860384,4.0181818181818185,3.9272727272727277,2024,23032022_W01_AVEp0_VEp0_6746
0,6747,0.01873817422860384,4.0181818181818185,3.9272727272727277,2025,23032022_W01_AVEp0_VEp0_6747
0,6748,0.01873817422860384,4.0181818181818185,3.9272727272727277,2026,23032022_W01_AVEp0_VEp0_6748
0,6749,0.01873817422860384,4.0181818181818185,3.9272727272727277,2027,23032022_W01_AVEp0_VEp0_6749
0,6750,0.01873817422860384,4.0181818181818185,4.0181818181818185,2022,23032022_W01_AVEp0_VEp0_6750
0,6751,0.01873817422860384,4.0181818181818185,4.0181818181818185,2023,23032022_W01_AVEp0_VEp0_6751
0,6752,0.01873817422860384,4.0181818181818185,4.0181818181818185,2024,23032022_W01_AVEp0_VEp0_6752
0,6753,0.01873817422860384,4.0181818181818185,4.0181818181818185,2025,23032022_W01_AVEp0_VEp0_6753
0,6754,0.01873817422860384,4.0181818181818185,4.0181818181818185,2026,23032022_W01_AVEp0_VEp0_6754
0,6755,0.01873817422860384,4.0181818181818185,4.0181818181818185,2027,23032022_W01_AVEp0_VEp0_6755
0,6756,0.01873817422860384,4.0181818181818185,4.109090909090909,2022,23032022_W01_AVEp0_VEp0_6756
0,6757,0.01873817422860384,4.0181818181818185,4.109090909090909,2023,23032022_W01_AVEp0_VEp0_6757
0,6758,0.01873817422860384,4.0181818181818185,4.109090909090909,2024,23032022_W01_AVEp0_VEp0_6758
0,6759,0.01873817422860384,4.0181818181818185,4.109090909090909,2025,23032022_W01_AVEp0_VEp0_6759
0,6760,0.01873817422860384,4.0181818181818185,4.109090909090909,2026,23032022_W01_AVEp0_VEp0_6760
0,6761,0.01873817422860384,4.0181818181818185,4.109090909090909,2027,23032022_W01_AVEp0_VEp0_6761
0,6762,0.01873817422860384,4.0181818181818185,4.2,2022,23032022_W01_AVEp0_VEp0_6762
0,6763,0.01873817422860384,4.0181818181818185,4.2,2023,23032022_W01_AVEp0_VEp0_6763
0,6764,0.01873817422860384,4.0181818181818185,4.2,2024,23032022_W01_AVEp0_VEp0_6764
0,6765,0.01873817422860384,4.0181818181818185,4.2,2025,23032022_W01_AVEp0_VEp0_6765
0,6766,0.01873817422860384,4.0181818181818185,4.2,2026,23032022_W01_AVEp0_VEp0_6766
0,6767,0.01873817422860384,4.0181818181818185,4.2,2027,23032022_W01_AVEp0_VEp0_6767
0,6768,0.01873817422860384,4.109090909090909,3.2,2022,23032022_W01_AVEp0_VEp0_6768
0,6769,0.01873817422860384,4.109090909090909,3.2,2023,23032022_W01_AVEp0_VEp0_6769
0,6770,0.01873817422860384,4.109090909090909,3.2,2024,23032022_W01_AVEp0_VEp0_6770
0,6771,0.01873817422860384,4.109090909090909,3.2,2025,23032022_W01_AVEp0_VEp0_6771
0,6772,0.01873817422860384,4.109090909090909,3.2,2026,23032022_W01_AVEp0_VEp0_6772
0,6773,0.01873817422860384,4.109090909090909,3.2,2027,23032022_W01_AVEp0_VEp0_6773
0,6774,0.01873817422860384,4.109090909090909,3.290909090909091,2022,23032022_W01_AVEp0_VEp0_6774
0,6775,0.01873817422860384,4.109090909090909,3.290909090909091,2023,23032022_W01_AVEp0_VEp0_6775
0,6776,0.01873817422860384,4.109090909090909,3.290909090909091,2024,23032022_W01_AVEp0_VEp0_6776
0,6777,0.01873817422860384,4.109090909090909,3.290909090909091,2025,23032022_W01_AVEp0_VEp0_6777
0,6778,0.01873817422860384,4.109090909090909,3.290909090909091,2026,23032022_W01_AVEp0_VEp0_6778
0,6779,0.01873817422860384,4.109090909090909,3.290909090909091,2027,23032022_W01_AVEp0_VEp0_6779
0,6780,0.01873817422860384,4.109090909090909,3.381818181818182,2022,23032022_W01_AVEp0_VEp0_6780
0,6781,0.01873817422860384,4.109090909090909,3.381818181818182,2023,23032022_W01_AVEp0_VEp0_6781
0,6782,0.01873817422860384,4.109090909090909,3.381818181818182,2024,23032022_W01_AVEp0_VEp0_6782
0,6783,0.01873817422860384,4.109090909090909,3.381818181818182,2025,23032022_W01_AVEp0_VEp0_6783
0,6784,0.01873817422860384,4.109090909090909,3.381818181818182,2026,23032022_W01_AVEp0_VEp0_6784
0,6785,0.01873817422860384,4.109090909090909,3.381818181818182,2027,23032022_W01_AVEp0_VEp0_6785
0,6786,0.01873817422860384,4.109090909090909,3.4727272727272727,2022,23032022_W01_AVEp0_VEp0_6786
0,6787,0.01873817422860384,4.109090909090909,3.4727272727272727,2023,23032022_W01_AVEp0_VEp0_6787
0,6788,0.01873817422860384,4.109090909090909,3.4727272727272727,2024,23032022_W01_AVEp0_VEp0_6788
0,6789,0.01873817422860384,4.109090909090909,3.4727272727272727,2025,23032022_W01_AVEp0_VEp0_6789
0,6790,0.01873817422860384,4.109090909090909,3.4727272727272727,2026,23032022_W01_AVEp0_VEp0_6790
0,6791,0.01873817422860384,4.109090909090909,3.4727272727272727,2027,23032022_W01_AVEp0_VEp0_6791
0,6792,0.01873817422860384,4.109090909090909,3.563636363636364,2022,23032022_W01_AVEp0_VEp0_6792
0,6793,0.01873817422860384,4.109090909090909,3.563636363636364,2023,23032022_W01_AVEp0_VEp0_6793
0,6794,0.01873817422860384,4.109090909090909,3.563636363636364,2024,23032022_W01_AVEp0_VEp0_6794
